1lsh , B , 1 , 178 ,  0 ,  0 ,  16 ,  48 ,  96
2k0s , A , 1 , 130 ,  35 ,  0 ,  5 ,  23 ,  42
1qoj , A , 1 , 44 ,  13 ,  0 ,  6 ,  19 ,  46
2jli , A , 1 , 112 ,  40 ,  0 ,  20 ,  64 ,  93
1h7d , A , 1 , 49 ,  0 ,  0 ,  10 ,  30 ,  60
2hs1 , A , 1 , 119 ,  46 ,  0 ,  18 ,  47 ,  86
1tmc , A , 1 , 175 ,  85 ,  0 ,  8 ,  19 ,  38
1f6v , A , 1 , 91 ,  25 ,  0 ,  9 ,  21 ,  34
1v6p , A , 1 , 74 ,  18 ,  0 ,  10 ,  26 ,  49
1wvq , C , 1 , 161 ,  99 ,  0 ,  0 ,  27 ,  66
1mkn , A , 1 , 59 ,  8 ,  0 ,  4 ,  8 ,  18
2kog , A , 1 , 116 ,  0 ,  0 ,  2 ,  6 ,  12
1kid , A , 1 , 193 ,  90 ,  0 ,  10 ,  34 ,  57
1nc7 , A , 1 , 113 ,  69 ,  0 ,  12 ,  27 ,  80
1xs0 , C , 1 , 129 ,  61 ,  0 ,  23 ,  49 ,  107
1xe1 , A , 1 , 89 ,  29 ,  0 ,  24 ,  50 ,  99
1cfa , A , 1 , 71 ,  19 ,  0 ,  13 ,  38 ,  71
3b9g , B , 1 , 328 ,  198 ,  0 ,  13 ,  32 ,  57
2j5g , K , 1 , 250 ,  176 ,  0 ,  12 ,  30 ,  66
3d3b , A , 1 , 161 ,  73 ,  0 ,  21 ,  50 ,  98
3hms , A , 1 , 96 ,  39 ,  0 ,  27 ,  61 ,  118
1bgf , A , 1 , 124 ,  48 ,  0 ,  7 ,  24 ,  59
1gux , B , 1 , 141 ,  78 ,  0 ,  23 ,  51 ,  97
1ryl , A , 1 , 157 ,  75 ,  0 ,  8 ,  38 ,  83
1dj8 , A , 1 , 79 ,  36 ,  0 ,  22 ,  59 ,  99
1iml , A , 1 , 76 ,  17 ,  0 ,  3 ,  15 ,  28
1b79 , B , 1 , 103 ,  49 ,  0 ,  21 ,  60 ,  106
1fre , A , 1 , 39 ,  8 ,  0 ,  5 ,  18 ,  36
1pp0 , B , 1 , 194 ,  0 ,  0 ,  5 ,  15 ,  30
1wpu , A , 1 , 147 ,  72 ,  0 ,  11 ,  40 ,  75
3o1c , A , 1 , 137 ,  44 ,  0 ,  15 ,  44 ,  70
1wzd , A , 1 , 209 ,  106 ,  0 ,  7 ,  30 ,  47
3k7p , A , 1 , 158 ,  92 ,  0 ,  27 ,  58 ,  109
1aks , A , 1 , 125 ,  64 ,  0 ,  25 ,  39 ,  48
2q22 , A , 1 , 129 ,  59 ,  0 ,  22 ,  46 ,  89
2gjv , A , 1 , 136 ,  73 ,  0 ,  5 ,  30 ,  69
1dev , B , 1 , 41 ,  12 ,  0 ,  0 ,  1 ,  6
2jz8 , A , 1 , 87 ,  22 ,  0 ,  7 ,  22 ,  47
1nxh , A , 1 , 119 ,  52 ,  0 ,  0 ,  18 ,  33
3fp5 , A , 1 , 109 ,  35 ,  0 ,  6 ,  26 ,  39
1ucd , A , 1 , 190 ,  89 ,  0 ,  10 ,  41 ,  65
1ah7 , A , 1 , 245 ,  132 ,  0 ,  11 ,  33 ,  75
1ueh , A , 1 , 214 ,  113 ,  0 ,  9 ,  15 ,  32
2fyu , F , 1 , 106 ,  45 ,  0 ,  4 ,  9 ,  24
1j8b , A , 1 , 88 ,  21 ,  0 ,  0 ,  12 ,  42
1jiw , I , 1 , 105 ,  51 ,  0 ,  22 ,  51 ,  98
1fd3 , A , 1 , 41 ,  10 ,  0 ,  10 ,  30 ,  60
2xl6 , A , 1 , 151 ,  40 ,  0 ,  5 ,  22 ,  42
2psb , A , 1 , 287 ,  149 ,  0 ,  14 ,  35 ,  55
1g8q , A , 1 , 90 ,  46 ,  0 ,  14 ,  48 ,  92
1e8p , A , 1 , 46 ,  12 ,  0 ,  12 ,  34 ,  69
1jhd , A , 2 , 396 ,  217 ,  0 ,  0 ,  11 ,  17
1vzy , A , 2 , 290 ,  154 ,  0 ,  0 ,  16 ,  41
1a0p , A , 2 , 290 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1jec , A , 3 , 510 ,  265 ,  0 ,  0 ,  0 ,  7
1qf8 , A , 2 , 510 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2hxv , A , 2 , 349 ,  175 ,  0 ,  0 ,  13 ,  32
1cuk , A , 3 , 190 ,  74 ,  0 ,  0 ,  8 ,  27
2hsi , B , 2 , 190 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2pw9 , C , 3 , 190 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2fpn , A , 2 , 198 ,  67 ,  0 ,  0 ,  4 ,  21
1sr8 , A , 3 , 282 ,  145 ,  0 ,  2 ,  10 ,  30
1dl5 , A , 2 , 317 ,  183 ,  0 ,  0 ,  21 ,  46
2ehz , A , 2 , 299 ,  160 ,  0 ,  7 ,  23 ,  43
2jz4 , A , 2 , 299 ,  102 ,  0 ,  0 ,  9 ,  21
1kfi , A , 4 , 570 ,  345 ,  0 ,  0 ,  3 ,  14
1ddt , A , 3 , 523 ,  243 ,  0 ,  0 ,  0 ,  3
1gkg , A , 2 , 136 ,  10 ,  0 ,  0 ,  0 ,  9
2z1q , A , 4 , 136 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2idb , A , 3 , 136 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1np7 , B , 3 , 483 ,  268 ,  0 ,  0 ,  3 ,  8
1evl , A , 2 , 401 ,  239 ,  0 ,  0 ,  10 ,  13
1pfx , L , 4 , 133 ,  38 ,  0 ,  0 ,  0 ,  9
1uzk , A , 3 , 151 ,  0 ,  0 ,  0 ,  0 ,  0
1dw9 , A , 2 , 152 ,  101 ,  0 ,  0 ,  4 ,  27
3nt1 , A , 2 , 555 ,  341 ,  0 ,  0 ,  6 ,  4
1hv9 , A , 2 , 449 ,  215 ,  0 ,  0 ,  0 ,  10
1xsz , A , 3 , 384 ,  186 ,  0 ,  0 ,  0 ,  13
1sox , A , 3 , 463 ,  260 ,  0 ,  1 ,  1 ,  14
1hn0 , A , 4 , 463 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2uvo , A , 4 , 172 ,  85 ,  0 ,  1 ,  11 ,  23
1pxy , A , 4 , 172 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1hd8 , A , 2 , 172 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2fcw , B , 2 , 78 ,  28 ,  0 ,  2 ,  17 ,  28
1t8s , A , 2 , 78 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2gq1 , A , 2 , 78 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2dpl , A , 2 , 78 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3k40 , A , 3 , 78 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1jgt , A , 2 , 490 ,  298 ,  0 ,  1 ,  0 ,  10
2vqe , M , 2 , 125 ,  36 ,  0 ,  0 ,  1 ,  18
1hdh , A , 2 , 524 ,  320 ,  0 ,  8 ,  8 ,  10
2he7 , A , 3 , 297 ,  124 ,  0 ,  0 ,  0 ,  17
1on2 , A , 2 , 135 ,  61 ,  0 ,  0 ,  19 ,  44
3mvq , A , 3 , 495 ,  320 ,  0 ,  0 ,  4 ,  4
3a21 , A , 4 , 616 ,  356 ,  0 ,  0 ,  0 ,  3
1vcb , C , 2 , 142 ,  69 ,  0 ,  2 ,  17 ,  45
1vq8 , P , 3 , 143 ,  26 ,  0 ,  0 ,  0 ,  1
1qnt , A , 2 , 166 ,  72 ,  0 ,  8 ,  31 ,  64
1nij , A , 2 , 317 ,  157 ,  0 ,  2 ,  8 ,  39
1inl , C , 2 , 293 ,  191 ,  0 ,  4 ,  17 ,  54
1p5q , A , 2 , 281 ,  128 ,  0 ,  0 ,  0 ,  7
1mbm , D , 3 , 195 ,  100 ,  0 ,  3 ,  40 ,  75
2v2g , D , 2 , 219 ,  129 ,  0 ,  0 ,  19 ,  52
5req , B , 3 , 619 ,  395 ,  0 ,  0 ,  0 ,  10
1ccw , B , 2 , 483 ,  330 ,  0 ,  3 ,  12 ,  23
3abq , A , 3 , 460 ,  337 ,  0 ,  1 ,  11 ,  35
2nnu , A , 2 , 201 ,  81 ,  0 ,  0 ,  6 ,  25
2zbk , B , 3 , 506 ,  237 ,  0 ,  0 ,  0 ,  0
3kjd , B , 2 , 353 ,  179 ,  0 ,  0 ,  7 ,  22
1knx , B , 2 , 304 ,  178 ,  0 ,  0 ,  2 ,  22
1ytf , D , 2 , 100 ,  49 ,  0 ,  3 ,  11 ,  26
1iak , B , 2 , 185 ,  91 ,  0 ,  0 ,  3 ,  15
1u8v , A , 3 , 490 ,  335 ,  0 ,  0 ,  6 ,  8
2au3 , A , 4 , 403 ,  193 ,  0 ,  0 ,  4 ,  5
2i15 , A , 2 , 122 ,  42 ,  0 ,  0 ,  21 ,  40
1d3y , A , 2 , 289 ,  167 ,  0 ,  0 ,  7 ,  34
1af7 , A , 2 , 274 ,  138 ,  0 ,  0 ,  9 ,  37
1orb , A , 2 , 293 ,  155 ,  0 ,  6 ,  34 ,  51
1k82 , B , 2 , 260 ,  136 ,  0 ,  0 ,  25 ,  66
1sei , A , 2 , 130 ,  56 ,  0 ,  12 ,  33 ,  57
1d4v , A , 3 , 117 ,  36 ,  0 ,  0 ,  2 ,  14
2v3z , A , 2 , 465 ,  239 ,  0 ,  0 ,  9 ,  17
2zyd , A , 3 , 464 ,  290 ,  0 ,  0 ,  2 ,  10
2iah , A , 3 , 752 ,  405 ,  0 ,  0 ,  0 ,  0
1lnz , A , 2 , 332 ,  153 ,  0 ,  0 ,  0 ,  10
2jan , A , 3 , 419 ,  202 ,  0 ,  0 ,  1 ,  14
1j5y , A , 2 , 167 ,  68 ,  0 ,  1 ,  21 ,  49
1rwh , A , 3 , 755 ,  432 ,  0 ,  0 ,  1 ,  2
2qbw , A , 2 , 191 ,  79 ,  0 ,  0 ,  16 ,  44
1kb0 , A , 2 , 675 ,  422 ,  0 ,  0 ,  0 ,  9
1wlf , A , 2 , 164 ,  78 ,  0 ,  12 ,  35 ,  70
2oza , A , 3 , 332 ,  173 ,  0 ,  1 ,  1 ,  10
2bgh , A , 2 , 413 ,  224 ,  0 ,  0 ,  4 ,  20
2gl6 , A , 2 , 413 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2i5v , O , 2 , 259 ,  91 ,  0 ,  0 ,  3 ,  14
2haw , A , 2 , 315 ,  181 ,  0 ,  0 ,  18 ,  47
3h4s , A , 2 , 315 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3o08 , A , 3 , 471 ,  266 ,  0 ,  0 ,  4 ,  26
3ci0 , J , 2 , 146 ,  82 ,  0 ,  14 ,  38 ,  63
3c6m , D , 3 , 146 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1lqs , L , 2 , 142 ,  79 ,  0 ,  0 ,  9 ,  15
1acc , A , 4 , 142 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1ng6 , A , 2 , 148 ,  49 ,  0 ,  3 ,  9 ,  24
2r9r , H , 3 , 148 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2r9q , A , 2 , 327 ,  189 ,  0 ,  5 ,  8 ,  29
1e3a , A , 2 , 258 ,  154 ,  0 ,  0 ,  2 ,  13
1lko , A , 2 , 191 ,  75 ,  0 ,  0 ,  11 ,  41
1mgp , A , 2 , 270 ,  147 ,  0 ,  14 ,  22 ,  62
1a41 , A , 2 , 221 ,  99 ,  0 ,  0 ,  19 ,  41
1qiu , A , 2 , 264 ,  153 ,  0 ,  0 ,  10 ,  12
1n6c , A , 2 , 283 ,  117 ,  0 ,  0 ,  19 ,  27
1prt , B , 2 , 196 ,  113 ,  0 ,  1 ,  31 ,  60
1xta , B , 2 , 219 ,  102 ,  0 ,  11 ,  17 ,  35
1ux6 , A , 2 , 335 ,  87 ,  0 ,  0 ,  6 ,  6
1yua , A , 2 , 122 ,  41 ,  0 ,  6 ,  27 ,  64
2qia , A , 2 , 262 ,  132 ,  0 ,  0 ,  19 ,  51
2ghj , B , 2 , 90 ,  36 ,  0 ,  0 ,  3 ,  20
1now , A , 2 , 480 ,  281 ,  0 ,  0 ,  4 ,  20
3d1g , A , 3 , 366 ,  187 ,  0 ,  0 ,  0 ,  32
1olz , A , 3 , 621 ,  344 ,  0 ,  0 ,  1 ,  0
2pv7 , A , 2 , 270 ,  153 ,  0 ,  0 ,  23 ,  20
1c0w , A , 3 , 270 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3cj8 , B , 3 , 213 ,  117 ,  0 ,  0 ,  17 ,  41
2q0z , X , 3 , 282 ,  129 ,  0 ,  0 ,  2 ,  11
2fml , A , 3 , 256 ,  128 ,  0 ,  0 ,  6 ,  29
3cvr , A , 4 , 256 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1cja , A , 2 , 256 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2c0g , A , 2 , 229 ,  0 ,  0 ,  0 ,  0 ,  0
1opl , B , 3 , 365 ,  185 ,  0 ,  0 ,  3 ,  17
1w59 , A , 3 , 350 ,  189 ,  0 ,  4 ,  18 ,  49
2zp1 , A , 2 , 308 ,  160 ,  0 ,  1 ,  15 ,  25
1zcn , A , 2 , 143 ,  59 ,  0 ,  16 ,  35 ,  67
1u8b , A , 2 , 128 ,  41 ,  0 ,  0 ,  10 ,  34
2hza , A , 2 , 129 ,  54 ,  0 ,  0 ,  13 ,  45
3dpo , A , 2 , 223 ,  89 ,  0 ,  0 ,  8 ,  26
2bw0 , A , 2 , 309 ,  153 ,  0 ,  0 ,  7 ,  42
3a9s , A , 3 , 589 ,  396 ,  0 ,  0 ,  4 ,  14
2b5e , A , 4 , 483 ,  206 ,  0 ,  0 ,  0 ,  0
3c18 , A , 3 , 295 ,  156 ,  0 ,  0 ,  3 ,  12
1o9i , A , 2 , 266 ,  197 ,  0 ,  0 ,  2 ,  2
1ual , A , 2 , 243 ,  96 ,  0 ,  0 ,  17 ,  24
2a06 , B , 2 , 423 ,  267 ,  0 ,  0 ,  9 ,  25
3lie , A , 3 , 266 ,  131 ,  0 ,  0 ,  21 ,  41
1vqz , A , 2 , 327 ,  161 ,  0 ,  0 ,  12 ,  21
3h47 , A , 2 , 203 ,  74 ,  0 ,  0 ,  9 ,  31
1nty , A , 2 , 320 ,  0 ,  0 ,  15 ,  45 ,  90
2fj8 , A , 2 , 120 ,  37 ,  0 ,  3 ,  11 ,  31
1dg3 , A , 2 , 120 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1k1y , B , 2 , 120 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1k5n , A , 2 , 285 ,  145 ,  0 ,  0 ,  6 ,  15
1a79 , A , 2 , 171 ,  95 ,  0 ,  1 ,  28 ,  50
1qzf , A , 3 , 519 ,  314 ,  0 ,  0 ,  1 ,  5
1jey , B , 3 , 530 ,  288 ,  0 ,  0 ,  0 ,  0
1u4g , A , 2 , 298 ,  165 ,  0 ,  5 ,  33 ,  62
2h88 , B , 2 , 239 ,  156 ,  0 ,  0 ,  19 ,  42
2h88 , C , 2 , 139 ,  50 ,  0 ,  0 ,  0 ,  7
2re3 , A , 3 , 186 ,  82 ,  0 ,  3 ,  29 ,  49
1k2f , A , 2 , 190 ,  85 ,  0 ,  3 ,  14 ,  43
1b47 , A , 3 , 304 ,  152 ,  0 ,  1 ,  4 ,  13
2y1e , A , 3 , 374 ,  215 ,  0 ,  6 ,  7 ,  24
1lla , A , 3 , 374 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1xt0 , B , 2 , 200 ,  83 ,  0 ,  1 ,  23 ,  41
2wxu , A , 2 , 361 ,  201 ,  0 ,  1 ,  14 ,  33
1kq3 , A , 2 , 364 ,  198 ,  0 ,  3 ,  23 ,  36
1ppr , M , 2 , 312 ,  113 ,  0 ,  0 ,  2 ,  4
3gku , A , 3 , 199 ,  72 ,  0 ,  0 ,  0 ,  15
1skz , A , 2 , 104 ,  27 ,  0 ,  8 ,  10 ,  19
1oct , C , 2 , 104 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2oux , A , 2 , 246 ,  124 ,  0 ,  0 ,  12 ,  18
3fmt , E , 2 , 162 ,  67 ,  0 ,  0 ,  19 ,  46
3jyu , B , 2 , 213 ,  82 ,  0 ,  0 ,  11 ,  22
1mow , G , 2 , 233 ,  0 ,  0 ,  0 ,  0 ,  0
1t3q , C , 3 , 285 ,  162 ,  0 ,  4 ,  25 ,  48
2hbw , A , 2 , 251 ,  107 ,  0 ,  5 ,  28 ,  60
2e5y , A , 2 , 133 ,  59 ,  0 ,  2 ,  26 ,  44
3ka2 , A , 2 , 200 ,  93 ,  0 ,  5 ,  26 ,  59
3k9o , A , 2 , 198 ,  93 ,  0 ,  2 ,  14 ,  52
1vme , B , 2 , 404 ,  232 ,  0 ,  0 ,  14 ,  39
1a8v , A , 2 , 115 ,  47 ,  0 ,  10 ,  28 ,  73
1td6 , A , 3 , 286 ,  140 ,  0 ,  1 ,  4 ,  28
1mje , A , 4 , 286 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1clc , A , 2 , 541 ,  335 ,  0 ,  0 ,  7 ,  18
2fb5 , A , 2 , 204 ,  89 ,  0 ,  0 ,  14 ,  34
3hn7 , A , 3 , 204 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1x9y , A , 2 , 346 ,  195 ,  0 ,  2 ,  15 ,  39
1lbu , A , 2 , 214 ,  99 ,  0 ,  12 ,  27 ,  59
3doa , A , 3 , 214 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2fef , A , 2 , 283 ,  155 ,  0 ,  6 ,  11 ,  29
1b8f , A , 2 , 506 ,  278 ,  0 ,  0 ,  12 ,  21
2dwc , B , 3 , 506 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3bb0 , A , 2 , 575 ,  340 ,  0 ,  2 ,  5 ,  22
1i7o , A , 2 , 421 ,  239 ,  0 ,  0 ,  12 ,  28
1w3f , A , 2 , 312 ,  138 ,  0 ,  0 ,  0 ,  11
2auw , A , 2 , 156 ,  57 ,  0 ,  0 ,  20 ,  26
3mud , A , 2 , 156 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1txg , A , 2 , 335 ,  198 ,  0 ,  0 ,  14 ,  52
3owa , A , 4 , 335 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1qd1 , A , 2 , 329 ,  183 ,  0 ,  0 ,  25 ,  44
1uly , A , 2 , 185 ,  69 ,  0 ,  1 ,  3 ,  15
1yz9 , A , 2 , 220 ,  97 ,  0 ,  0 ,  8 ,  18
2r01 , A , 2 , 201 ,  75 ,  0 ,  2 ,  16 ,  33
3ckd , A , 3 , 201 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1jaj , A , 2 , 174 ,  68 ,  0 ,  3 ,  22 ,  57
2qj2 , A , 2 , 179 ,  84 ,  0 ,  0 ,  21 ,  47
1lsl , A , 2 , 113 ,  22 ,  0 ,  0 ,  0 ,  0
3cwv , A , 2 , 350 ,  184 ,  0 ,  0 ,  16 ,  37
1su3 , A , 2 , 415 ,  218 ,  0 ,  0 ,  8 ,  25
1jj2 , K , 2 , 145 ,  34 ,  0 ,  0 ,  0 ,  10
2d1c , A , 2 , 495 ,  328 ,  0 ,  0 ,  5 ,  17
1f00 , I , 3 , 282 ,  121 ,  0 ,  0 ,  0 ,  9
2ra9 , A , 2 , 129 ,  46 ,  0 ,  9 ,  31 ,  51
2qgq , B , 2 , 129 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3n4i , B , 2 , 165 ,  85 ,  0 ,  5 ,  24 ,  55
1mox , A , 3 , 499 ,  256 ,  0 ,  0 ,  0 ,  8
1tua , A , 2 , 189 ,  84 ,  0 ,  1 ,  14 ,  37
2ck3 , A , 3 , 491 ,  313 ,  0 ,  0 ,  1 ,  17
2ck3 , F , 3 , 469 ,  299 ,  0 ,  0 ,  3 ,  18
1a6q , A , 2 , 363 ,  191 ,  0 ,  1 ,  6 ,  18
1vli , A , 2 , 363 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1wvf , A , 4 , 539 ,  300 ,  0 ,  0 ,  1 ,  13
3c9u , A , 2 , 308 ,  186 ,  0 ,  9 ,  14 ,  27
1fjr , A , 2 , 188 ,  94 ,  0 ,  6 ,  29 ,  54
1h4a , X , 2 , 174 ,  74 ,  0 ,  2 ,  29 ,  71
3e6p , L , 2 , 174 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1c7c , A , 2 , 283 ,  144 ,  0 ,  0 ,  18 ,  37
2z6r , A , 2 , 264 ,  152 ,  0 ,  0 ,  21 ,  44
2uzy , B , 4 , 264 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3cov , A , 2 , 288 ,  148 ,  0 ,  2 ,  13 ,  28
3c2q , A , 2 , 288 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3eam , A , 2 , 311 ,  174 ,  0 ,  0 ,  0 ,  9
2nlk , A , 2 , 311 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2r6i , A , 2 , 263 ,  127 ,  0 ,  0 ,  11 ,  32
1e5r , A , 2 , 263 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3p0b , A , 2 , 530 ,  305 ,  0 ,  1 ,  1 ,  17
1ush , A , 2 , 515 ,  292 ,  0 ,  0 ,  12 ,  28
1feu , A , 2 , 185 ,  69 ,  0 ,  0 ,  6 ,  28
1na6 , A , 2 , 185 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1j5q , A , 2 , 413 ,  218 ,  0 ,  0 ,  3 ,  10
1vl2 , D , 2 , 389 ,  250 ,  0 ,  0 ,  0 ,  7
1qs2 , A , 2 , 401 ,  205 ,  0 ,  0 ,  5 ,  10
3hhs , A , 3 , 401 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1t2d , A , 2 , 315 ,  166 ,  0 ,  6 ,  22 ,  44
1e8b , A , 3 , 160 ,  75 ,  0 ,  0 ,  9 ,  33
2ibd , A , 2 , 200 ,  93 ,  0 ,  0 ,  27 ,  46
3ffk , A , 3 , 351 ,  169 ,  0 ,  0 ,  3 ,  21
1ulk , A , 3 , 126 ,  54 ,  0 ,  0 ,  4 ,  25
3cjr , B , 2 , 118 ,  51 ,  0 ,  0 ,  20 ,  36
1po3 , A , 2 , 647 ,  363 ,  0 ,  0 ,  1 ,  2
3h90 , A , 2 , 283 ,  123 ,  0 ,  0 ,  3 ,  4
3swo , B , 3 , 398 ,  247 ,  0 ,  0 ,  18 ,  27
2phc , B , 2 , 216 ,  93 ,  0 ,  0 ,  18 ,  42
1bvp , 1 , 3 , 349 ,  217 ,  0 ,  0 ,  13 ,  15
1b7e , A , 2 , 349 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1t5h , X , 4 , 349 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1h6w , A , 3 , 151 ,  23 ,  0 ,  0 ,  0 ,  0
1sj8 , A , 2 , 297 ,  134 ,  0 ,  0 ,  7 ,  20
1c0m , A , 2 , 221 ,  118 ,  0 ,  0 ,  16 ,  40
1ev7 , A , 2 , 295 ,  146 ,  0 ,  0 ,  8 ,  28
1ggt , A , 4 , 710 ,  404 ,  0 ,  0 ,  0 ,  2
1wku , B , 2 , 227 ,  115 ,  0 ,  1 ,  28 ,  57
3e00 , A , 2 , 289 ,  150 ,  0 ,  0 ,  9 ,  29
1dzf , A , 2 , 211 ,  86 ,  0 ,  3 ,  18 ,  41
2r6z , A , 2 , 211 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1ncf , A , 2 , 140 ,  52 ,  0 ,  0 ,  3 ,  9
1ki0 , A , 3 , 253 ,  131 ,  0 ,  0 ,  0 ,  12
2oas , A , 3 , 420 ,  263 ,  0 ,  0 ,  3 ,  21
1whe , A , 2 , 73 ,  17 ,  0 ,  0 ,  6 ,  11
1ord , A , 4 , 730 ,  477 ,  0 ,  0 ,  0 ,  0
2oq1 , A , 3 , 251 ,  122 ,  0 ,  1 ,  1 ,  25
2fo0 , A , 4 , 465 ,  230 ,  0 ,  0 ,  1 ,  4
3i6w , A , 3 , 465 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1dkg , A , 2 , 158 ,  71 ,  0 ,  0 ,  0 ,  6
1g1t , A , 2 , 157 ,  66 ,  0 ,  0 ,  28 ,  64
2o62 , A , 2 , 275 ,  137 ,  0 ,  8 ,  20 ,  35
2ahx , A , 4 , 611 ,  283 ,  0 ,  0 ,  0 ,  1
1ssq , A , 2 , 241 ,  128 ,  0 ,  3 ,  19 ,  56
2as0 , A , 3 , 241 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2a25 , A , 2 , 146 ,  68 ,  0 ,  12 ,  46 ,  93
1r8e , A , 3 , 275 ,  105 ,  0 ,  0 ,  9 ,  13
3c2u , A , 2 , 549 ,  357 ,  0 ,  0 ,  14 ,  29
2elc , A , 2 , 329 ,  199 ,  0 ,  3 ,  17 ,  55
1uha , A , 2 , 82 ,  28 ,  0 ,  1 ,  18 ,  42
3bl4 , A , 2 , 119 ,  51 ,  0 ,  0 ,  13 ,  28
1vfg , A , 2 , 342 ,  164 ,  0 ,  0 ,  1 ,  16
1div , A , 2 , 149 ,  43 ,  0 ,  0 ,  10 ,  18
2ess , A , 2 , 244 ,  113 ,  0 ,  5 ,  17 ,  33
2hyv , A , 4 , 308 ,  147 ,  0 ,  0 ,  14 ,  13
2gno , A , 3 , 300 ,  138 ,  0 ,  0 ,  7 ,  29
3i4d , H , 2 , 245 ,  121 ,  0 ,  0 ,  5 ,  12
1p42 , A , 2 , 273 ,  143 ,  0 ,  14 ,  30 ,  49
1wur , A , 2 , 185 ,  95 ,  0 ,  1 ,  10 ,  41
1ctu , A , 2 , 294 ,  156 ,  0 ,  8 ,  30 ,  51
3q8g , A , 2 , 310 ,  150 ,  0 ,  4 ,  14 ,  23
1gql , A , 3 , 705 ,  454 ,  0 ,  0 ,  0 ,  5
1pov , 0 , 2 , 705 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3b4n , A , 2 , 316 ,  175 ,  0 ,  8 ,  19 ,  53
3k75 , E , 3 , 246 ,  119 ,  0 ,  1 ,  1 ,  21
1rzh , M , 2 , 301 ,  174 ,  0 ,  0 ,  0 ,  3
1or7 , B , 2 , 301 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2qik , A , 2 , 273 ,  137 ,  0 ,  2 ,  18 ,  47
1wpb , O , 2 , 168 ,  60 ,  0 ,  0 ,  10 ,  19
1nt2 , B , 3 , 236 ,  114 ,  0 ,  0 ,  0 ,  13
1xr4 , A , 2 , 494 ,  310 ,  0 ,  0 ,  0 ,  7
2p84 , A , 2 , 136 ,  42 ,  0 ,  3 ,  8 ,  26
2ahr , C , 2 , 249 ,  150 ,  0 ,  0 ,  14 ,  38
2ra8 , A , 2 , 339 ,  153 ,  0 ,  0 ,  3 ,  19
2a9d , A , 2 , 369 ,  217 ,  0 ,  4 ,  16 ,  31
3hu3 , A , 4 , 453 ,  220 ,  0 ,  0 ,  0 ,  7
2ioq , A , 4 , 453 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
