2wvx , A , 4 , 711 ,  0.134 ,  0.046
1wpb , O , 2 , 168 ,  0.018 ,  0.018
3moh , A , 3 , 614 ,  0.143 ,  0.050
1nt2 , B , 3 , 236 ,  0.169 ,  0.028
1xr4 , A , 2 , 494 ,  0.277 ,  0.040
2p84 , A , 2 , 136 ,  0.081 ,  0.038
2ahr , C , 2 , 249 ,  0.100 ,  0.031
3n3r , A , 4 , 717 ,  0.092 ,  0.039
2qma , A , 3 , 449 ,  0.145 ,  0.036
1n4w , A , 2 , 544 ,  0.250 ,  0.059
2ra8 , A , 2 , 339 ,  0.074 ,  0.035
2a9d , A , 2 , 369 ,  0.233 ,  0.048
1cii , A , 3 , 602 ,  0.033 ,  0.004
3hu3 , A , 4 , 453 ,  0.095 ,  0.031
2zt5 , A , 3 , 530 ,  0.096 ,  0.036
2aj2 , A , 2 , 179 ,  0.212 ,  0.042
2ioq , A , 4 , 567 ,  0.051 ,  0.019
2cnd , A , 2 , 260 ,  0.062 ,  0.047
2p1g , A , 2 , 229 ,  0.258 ,  0.053
2ph7 , A , 2 , 214 ,  0.117 ,  0.043
1shy , B , 2 , 499 ,  0.168 ,  0.043
1ybi , A , 2 , 284 ,  0.042 ,  0.034
1zym , A , 2 , 247 ,  0.166 ,  0.035
2fmp , A , 4 , 338 ,  0.124 ,  0.037
1vpr , A , 3 , 344 ,  0.203 ,  0.053
1bob , A , 3 , 306 ,  0.163 ,  0.034
1ra0 , A , 2 , 423 ,  0.210 ,  0.049
1qo6 , A , 2 , 101 ,  0.069 ,  0.037
3hn4 , A , 3 , 259 ,  0.208 ,  0.040
1xqo , A , 2 , 254 ,  0.110 ,  0.051
1w1o , A , 3 , 479 ,  0.117 ,  0.049
3md2 , A , 2 , 142 ,  0.204 ,  0.059
2rh1 , A , 2 , 442 ,  0.093 ,  0.022
1vin , A , 2 , 252 ,  0.198 ,  0.052
1fc9 , A , 3 , 386 ,  0.207 ,  0.040
3edp , A , 2 , 219 ,  0.274 ,  0.033
3fdj , A , 3 , 275 ,  0.258 ,  0.052
1kgd , A , 2 , 181 ,  0.254 ,  0.044
1e8c , A , 3 , 482 ,  0.135 ,  0.041
1knr , A , 3 , 529 ,  0.234 ,  0.054
1aye , A , 2 , 307 ,  0.349 ,  0.059
2gk9 , B , 2 , 250 ,  0.136 ,  0.041
3kfl , A , 3 , 535 ,  0.105 ,  0.037
2qts , A , 4 , 417 ,  0.065 ,  0.019
1k4t , A , 4 , 564 ,  0.034 ,  0.025
1vcl , A , 3 , 431 ,  0.130 ,  0.044
1fzc , B , 3 , 308 ,  0.065 ,  0.034
1m70 , A , 2 , 190 ,  0.195 ,  0.051
1uun , A , 2 , 184 ,  0.049 ,  0.011
2gy5 , A , 4 , 423 ,  0.227 ,  0.041
2wnp , F , 2 , 234 ,  0.419 ,  0.062
1rlh , A , 2 , 151 ,  0.411 ,  0.049
3bh1 , A , 3 , 493 ,  0.110 ,  0.033
3bg2 , A , 3 , 397 ,  0.186 ,  0.046
1joc , A , 2 , 123 ,  0.081 ,  0.005
1zjk , A , 4 , 390 ,  0.044 ,  0.018
1n93 , X , 2 , 335 ,  0.081 ,  0.024
1uxy , A , 3 , 340 ,  0.206 ,  0.048
3qxz , A , 2 , 267 ,  0.221 ,  0.046
1tfe , A , 2 , 142 ,  0.141 ,  0.032
1r0v , A , 3 , 244 ,  0.135 ,  0.032
2trc , P , 2 , 212 ,  0.028 ,  0.017
2qol , A , 2 , 310 ,  0.190 ,  0.049
1r0m , A , 2 , 360 ,  0.206 ,  0.050
2psp , A , 2 , 105 ,  0.143 ,  0.037
2q0u , A , 3 , 354 ,  0.102 ,  0.046
1ile , A , 3 , 821 ,  0.108 ,  0.025
3c24 , A , 2 , 278 ,  0.176 ,  0.034
2o2k , A , 2 , 339 ,  0.189 ,  0.039
1nyr , A , 4 , 642 ,  0.016 ,  0.027
1rqu , A , 2 , 120 ,  0.017 ,  0.006
3c8c , B , 2 , 265 ,  0.094 ,  0.038
1lck , A , 2 , 164 ,  0.116 ,  0.033
2cx0 , A , 2 , 181 ,  0.166 ,  0.047
2op9 , A , 3 , 302 ,  0.119 ,  0.035
2x8g , A , 4 , 588 ,  0.112 ,  0.034
2wvy , A , 4 , 741 ,  0.120 ,  0.046
3rf3 , B , 2 , 258 ,  0.097 ,  0.018
2dpm , A , 2 , 258 ,  0.112 ,  0.042
3h8e , A , 2 , 473 ,  0.099 ,  0.038
1gqh , C , 2 , 333 ,  0.213 ,  0.056
2i00 , A , 3 , 397 ,  0.139 ,  0.040
3bt3 , A , 2 , 129 ,  0.217 ,  0.041
2bxr , A , 3 , 445 ,  0.234 ,  0.049
3gyx , A , 2 , 662 ,  0.210 ,  0.049
1l8q , A , 3 , 317 ,  0.098 ,  0.024
1dde , A , 3 , 310 ,  0.177 ,  0.035
1fpo , A , 2 , 171 ,  0.140 ,  0.024
1hnj , A , 2 , 317 ,  0.391 ,  0.060
1px5 , A , 2 , 327 ,  0.150 ,  0.043
3b8m , C , 2 , 255 ,  0.106 ,  0.010
1duw , A , 2 , 289 ,  0.104 ,  0.028
1wqg , A , 2 , 184 ,  0.174 ,  0.023
2arz , A , 2 , 239 ,  0.163 ,  0.048
1h6u , A , 3 , 308 ,  0.172 ,  0.025
1gmu , A , 2 , 138 ,  0.058 ,  0.032
2p62 , A , 2 , 241 ,  0.224 ,  0.042
1q25 , A , 3 , 428 ,  0.075 ,  0.040
1kyq , C , 3 , 256 ,  0.086 ,  0.020
1sau , A , 2 , 123 ,  0.309 ,  0.063
1mpg , A , 3 , 282 ,  0.294 ,  0.050
1dlp , B , 2 , 221 ,  0.145 ,  0.045
1w27 , A , 3 , 689 ,  0.120 ,  0.025
3bxj , A , 3 , 348 ,  0.124 ,  0.034
3rk1 , B , 2 , 218 ,  0.142 ,  0.050
1ocy , A , 2 , 198 ,  0.071 ,  0.013
1ijj , B , 4 , 371 ,  0.154 ,  0.044
1okg , A , 3 , 347 ,  0.101 ,  0.037
1sqg , A , 4 , 424 ,  0.111 ,  0.040
1y7m , A , 2 , 161 ,  0.180 ,  0.047
1g38 , A , 2 , 393 ,  0.048 ,  0.033
3g4n , A , 3 , 449 ,  0.069 ,  0.017
1p49 , A , 3 , 548 ,  0.204 ,  0.047
3git , A , 3 , 422 ,  0.130 ,  0.049
1k30 , A , 2 , 363 ,  0.165 ,  0.047
1js8 , A , 2 , 382 ,  0.236 ,  0.051
1e3d , A , 2 , 262 ,  0.122 ,  0.044
1vaj , A , 2 , 201 ,  0.104 ,  0.048
3eb7 , C , 3 , 589 ,  0.180 ,  0.043
3bwh , A , 2 , 244 ,  0.168 ,  0.052
1iq8 , A , 4 , 577 ,  0.102 ,  0.038
1y8a , A , 3 , 324 ,  0.201 ,  0.054
