2jdi, f ,3,468,3.167,0.038,27.347,2jdi f ,2jdi,2jdi f 
3gb8, a ,3,958,2.921,0.023,37.794,3gb8 a ,3gb8,3gb8 a 
1q16, b ,3,509,6.109,0.04,30.241,1q16 b ,1q16,1q16 b 
2vw2, a ,3,658,3.849,0.04,28.174,2vw2 a ,2vw2,2vw2 a 
3g4n, b ,3,428,4.138,0.019,30.373,3g4n b ,3g4n,3g4n b 
1vq8, a ,3,237,1.365,0.025,29.3,1vq8 a ,1vq8,1vq8 a 
3g4o, a ,3,439,2.908,0.018,31.298,3g4o a ,3g4o,3g4o a 
1ade, a ,3,437,3.712,0.046,26.115,1ade a ,1ade,1ade a 
1u8v, b ,3,490,5.044,0.042,27.604,1u8v b ,1u8v,1u8v b 
1aop, a ,3,460,5.639,0.053,22.519,1aop a ,1aop,1aop a 
3bux, b ,3,305,4.783,0.043,20.35,3bux b ,3bux,3bux b 
1iph, c ,3,727,5.073,0.037,28.72,1iph c ,1iph,1iph c 
1tdj, a ,3,494,0.799,0.027,28.763,1tdj a ,1tdj,1tdj a 
2dkv, a ,3,286,0.174,0.036,21.561,2dkv a ,2dkv,2dkv a 
3c8y, a ,3,574,3.067,0.045,25.473,3c8y a ,3c8y,3c8y a 
1uzp, a ,3,152,6.643,0.036,19.008,1uzp a ,1uzp,1uzp a 
1sz0, a ,3,417,1.934,0.041,22.821,1sz0 a ,1sz0,1sz0 a 
1mpg, b ,3,282,9.073,0.05,20.08,1mpg b ,1mpg,1mpg b 
1c4z, b ,3,350,4.297,0.029,26.777,1c4z b ,1c4z,1c4z b 
2j8f, a ,3,338,1.698,0.032,23.902,2j8f a ,2j8f,2j8f a 
3dtb, a ,3,661,3.402,0.052,24.746,3dtb a ,3dtb,3dtb a 
2fok, a ,3,558,2.864,0.036,30.343,2fok a ,2fok,2fok a 
2w16, b ,3,754,5.884,0.042,28.763,2w16 b ,2w16,2w16 b 
1r6t, a ,3,428,4,0.043,23.897,1r6t a ,1r6t,1r6t a 
1bvp,2,3,349,0.612,0.018,32.93,1bvp2,1bvp,1bvp2
1iwe, a ,3,430,6.424,0.05,22.812,1iwe a ,1iwe,1iwe a 
1bg5, a ,3,254,10.488,0.039,21.737,1bg5 a ,1bg5,1bg5 a 
1rk6, a ,3,475,4.967,0.057,21.815,1rk6 a ,1rk6,1rk6 a 
3d1g, b ,3,366,2.296,0.027,30.045,3d1g b ,3d1g,3d1g b 
1gk9, b ,3,595,2.374,0.039,26.298,1gk9 b ,1gk9,1gk9 b 
1gnd, a ,3,430,4.69,0.043,23.883,1gnd a ,1gnd,1gnd a 
3cxl, a ,3,402,4.324,0.031,25.826,3cxl a ,3cxl,3cxl a 
1qzx, b ,3,425,2.891,0.023,29.374,1qzx b ,1qzx,1qzx b 
1ulk, b ,3,126,5.52,0.025,18.636,1ulk b ,1ulk,1ulk b 
3fsp, a ,3,356,2.284,0.029,24.265,3fsp a ,3fsp,3fsp a 
3i6w, b ,3,382,0.618,0.018,29.873,3i6w b ,3i6w,3i6w b 
1kj8, a ,3,386,4.607,0.051,21.465,1kj8 a ,1kj8,1kj8 a 
1zar, a ,3,267,2.933,0.034,22.464,1zar a ,1zar,1zar a 
3qvr, a ,3,586,6.853,0.055,23.31,3qvr a ,3qvr,3qvr a 
1a5t, a ,3,324,1.292,0.03,33.948,1a5t a ,1a5t,1a5t a 
1h3f, a ,3,403,3.283,0.026,28.172,1h3f a ,1h3f,1h3f a 
2h2z, a ,3,306,3.139,0.035,25.364,2h2z a ,2h2z,2h2z a 
2shp, b ,3,491,3.729,0.038,27.31,2shp b ,2shp,2shp b 
1r0v, c ,3,244,3.541,0.032,22.747,1r0v c ,1r0v,1r0v c 
3a9s, c ,3,589,2.977,0.044,26.053,3a9s c ,3a9s,3a9s c 
1ewr, b ,3,522,2.658,0.033,38.774,1ewr b ,1ewr,1ewr b 
1olz, b ,3,621,3.716,0.033,28.981,1olz b ,1olz,1olz b 
1dd9, a ,3,310,4.79,0.033,23.296,1dd9 a ,1dd9,1dd9 a 
2jan, b ,3,405,3.866,0.027,26.754,2jan b ,2jan,2jan b 
1el6, b ,3,208,2.314,0.017,25.888,1el6 b ,1el6,1el6 b 
1s3e, a ,3,499,5.689,0.048,28.328,1s3e a ,1s3e,1s3e a 
1l1l, d ,3,717,3.21,0.046,26.413,1l1l d ,1l1l,1l1l d 
1gdt, b ,3,183,1.471,0.013,27.481,1gdt b ,1gdt,1gdt b 
1z1b, a ,3,348,1.972,0.015,33.985,1z1b a ,1z1b,1z1b a 
3h99, a ,3,544,4.013,0.033,27.424,3h99 a ,3h99,3h99 a 
2qrt, a ,3,398,2.458,0.035,23.794,2qrt a ,2qrt,2qrt a 
1g9g, a ,3,640,5.674,0.057,26.151,1g9g a ,1g9g,1g9g a 
1lv0, a ,3,433,4.742,0.045,22.693,1lv0 a ,1lv0,1lv0 a 
2g50, b ,3,538,6.089,0.047,24.62,2g50 b ,2g50,2g50 b 
2hox, b ,3,427,5.741,0.043,23.012,2hox b ,2hox,2hox b 
1pzx, a ,3,277,7.17,0.053,19.786,1pzx a ,1pzx,1pzx a 
1w6g, a ,3,619,5.834,0.042,42.104,1w6g a ,1w6g,1w6g a 
2vw0, a ,3,657,3.373,0.038,28.549,2vw0 a ,2vw0,2vw0 a 
1c7y, a ,3,199,2.918,0.037,19.275,1c7y a ,1c7y,1c7y a 
1hfe, l ,3,412,4.625,0.057,21.022,1hfe l ,1hfe,1hfe l 
2wbm, a ,3,243,3.399,0.021,25.392,2wbm a ,2wbm,2wbm a 
2van, a ,3,240,5.995,0.034,21.077,2van a ,2van,2van a 
1xsz, b ,3,382,3.408,0.042,23,1xsz b ,1xsz,1xsz b 
1owl, a ,3,473,5.521,0.042,24.713,1owl a ,1owl,1owl a 
2g50, f ,3,542,6.39,0.046,25.44,2g50 f ,2g50,2g50 f 
1aip, d ,3,195,7.5,0.03,24.744,1aip d ,1aip,1aip d 
1gkf, b ,3,575,2.314,0.038,26.249,1gkf b ,1gkf,1gkf b 
1cqx, b ,3,403,4.5,0.042,24.246,1cqx b ,1cqx,1cqx b 
2w8h, a ,3,323,4.03,0.015,31.382,2w8h a ,2w8h,2w8h a 
3c0n, a ,3,450,1.997,0.018,31.348,3c0n a ,3c0n,3c0n a 
3b39, a ,3,317,4.319,0.034,23.216,3b39 a ,3b39,3b39 a 
1ei5, a ,3,518,4.148,0.048,23.301,1ei5 a ,1ei5,1ei5 a 
3git, d ,3,422,3.436,0.049,23.549,3git d ,3git,3git d 
1e5q, a ,3,449,4.265,0.045,24.006,1e5q a ,1e5q,1e5q a 
2w8h, b ,3,323,4.034,0.015,32.27,2w8h b ,2w8h,2w8h b 
2aop, a ,3,456,5.29,0.054,22.347,2aop a ,2aop,2aop a 
3do6, a ,3,547,4.794,0.052,24.385,3do6 a ,3do6,3do6 a 
3gf3, a ,3,563,2.386,0.041,25.831,3gf3 a ,3gf3,3gf3 a 
1qzf, b ,3,519,2.722,0.031,49.919,1qzf b ,1qzf,1qzf b 
1ltl, b ,3,239,4.937,0.038,21.682,1ltl b ,1ltl,1ltl b 
1nxu, a ,3,317,4.582,0.046,20.461,1nxu a ,1nxu,1nxu a 
2rad, a ,3,395,4.933,0.045,22.373,2rad a ,2rad,2rad a 
1n62, f ,3,286,6.213,0.053,34.775,1n62 f ,1n62,1n62 f 
2wzk, a ,3,372,2.277,0.013,37.161,2wzk a ,2wzk,2wzk a 
1g9j, a ,3,639,5.612,0.056,26.157,1g9j a ,1g9j,1g9j a 
1lfp, a ,3,241,4.494,0.047,18.75,1lfp a ,1lfp,1lfp a 
3lid, a ,3,280,2.876,0.036,21.547,3lid a ,3lid,3lid a 
1sox, b ,3,458,5.995,0.045,23.906,1sox b ,1sox,1sox b 
2idb, b ,3,444,3.666,0.037,26.548,2idb b ,2idb,2idb b 
3ck7, a ,3,496,6.208,0.053,22.481,3ck7 a ,3ck7,3ck7 a 
2r4f, d ,3,394,6.121,0.034,25.8,2r4f d ,2r4f,2r4f d 
1su8, a ,3,633,6.449,0.056,25.067,1su8 a ,1su8,1su8 a 
1dt9, a ,3,398,1.075,0.021,32.355,1dt9 a ,1dt9,1dt9 a 
3ol2, a ,3,614,4.515,0.033,29.843,3ol2 a ,3ol2,3ol2 a 
1fae, a ,3,629,5.78,0.055,26.16,1fae a ,1fae,1fae a 
1wp9, a ,3,479,1.327,0.024,29.655,1wp9 a ,1wp9,1wp9 a 
3cdd, a ,3,329,6.402,0.034,24.215,3cdd a ,3cdd,3cdd a 
1cf3, a ,3,581,6.984,0.053,24.138,1cf3 a ,1cf3,1cf3 a 
1nol, a ,3,607,4.161,0.05,24.415,1nol a ,1nol,1nol a 
1aip, g ,3,195,6.421,0.03,22.056,1aip g ,1aip,1aip g 
2h12, b ,3,426,6.432,0.042,24.212,2h12 b ,2h12,2h12 b 
1vqp, p ,3,143,1.386,0.005,39.944,1vqp p ,1vqp,1vqp p 
1dce, a ,3,566,1.676,0.02,32.821,1dce a ,1dce,1dce a 
2d29, b ,3,386,5.849,0.05,23.873,2d29 b ,2d29,2d29 b 
1qmf, a ,3,559,5.708,0.048,27.949,1qmf a ,1qmf,1qmf a 
1e8c, b ,3,484,3.801,0.041,25.896,1e8c b ,1e8c,1e8c b 
1kp8, a ,3,525,2.626,0.035,29.082,1kp8 a ,1kp8,1kp8 a 
1el6, c ,3,208,2.323,0.017,25.272,1el6 c ,1el6,1el6 c 
1rer, a ,3,391,2.649,0.016,33.447,1rer a ,1rer,1rer a 
1jev, a ,3,517,3.967,0.049,23.046,1jev a ,1jev,1jev a 
1sx3, b ,3,525,2.505,0.035,29.366,1sx3 b ,1sx3,1sx3 b 
3cbl, a ,3,356,2.87,0.032,24.24,3cbl a ,3cbl,3cbl a 
1udx, a ,3,412,2.662,0.015,32.73,1udx a ,1udx,1udx a 
2ozg, a ,3,389,3.599,0.041,22.558,2ozg a ,2ozg,2ozg a 
2qri, a ,3,398,2.48,0.035,24.259,2qri a ,2qri,2qri a 
2xhi, a ,3,316,7.343,0.047,20.256,2xhi a ,2xhi,2xhi a 
1vqp, b ,3,337,1.463,0.032,32.235,1vqp b ,1vqp,1vqp b 
1ltl, c ,3,239,4.181,0.037,22.685,1ltl c ,1ltl,1ltl c 
2r9r, b ,3,386,0.547,0.014,36.66,2r9r b ,2r9r,2r9r b 
2bpl, a ,3,608,2.077,0.041,27.35,2bpl a ,2bpl,2bpl a 
2i1o, a ,3,389,4.695,0.033,27.461,2i1o a ,2i1o,2i1o a 
1ed5, a ,3,416,5.75,0.041,23.002,1ed5 a ,1ed5,1ed5 a 
3b39, b ,3,310,4.966,0.035,22.704,3b39 b ,3b39,3b39 b 
1jzs, a ,3,821,2.622,0.025,34.605,1jzs a ,1jzs,1jzs a 
1goi, b ,3,498,5.222,0.043,25.709,1goi b ,1goi,1goi b 
1dfa, a ,3,405,2.593,0.035,27.658,1dfa a ,1dfa,1dfa a 
2v52, b ,3,395,2.886,0.052,21.305,2v52 b ,2v52,2v52 b 
3h5q, a ,3,425,2.765,0.045,23.184,3h5q a ,3h5q,3h5q a 
3bux, d ,3,305,4.39,0.043,20.551,3bux d ,3bux,3bux d 
1b9m, b ,3,244,1.778,0.014,27.598,1b9m b ,1b9m,1b9m b 
3dtb, b ,3,638,3.406,0.05,25.082,3dtb b ,3dtb,3dtb b 
3ial, a ,3,497,4.114,0.035,28.041,3ial a ,3ial,3ial a 
2x5o, a ,3,460,4.668,0.046,23.055,2x5o a ,2x5o,2x5o a 
1tje, a ,3,224,7.279,0.043,19.285,1tje a ,1tje,1tje a 
1kl7, b ,3,503,5.059,0.052,22.456,1kl7 b ,1kl7,1kl7 b 
1bvp,3,3,349,0.611,0.018,32.545,1bvp3,1bvp,1bvp3
1i1i, p ,3,665,5.467,0.042,26.404,1i1i p ,1i1i,1i1i p 
1vqo, a ,3,237,1.365,0.025,29.352,1vqo a ,1vqo,1vqo a 
1m1g, a ,3,240,0.428,0.021,26.446,1m1g a ,1m1g,1m1g a 
1sez, a ,3,456,3.416,0.041,23.861,1sez a ,1sez,1sez a 
1fzc, f ,3,301,0.256,0.019,33.719,1fzc f ,1fzc,1fzc f 
1ikp, a ,3,606,2.454,0.041,26.591,1ikp a ,1ikp,1ikp a 
1y8q, b ,3,510,2.462,0.034,27.329,1y8q b ,1y8q,1y8q b 
1jnr, a ,3,642,5.485,0.056,27.464,1jnr a ,1jnr,1jnr a 
3c6k, a ,3,335,2.231,0.023,27.633,3c6k a ,3c6k,3c6k a 
1kp8, b ,3,525,2.49,0.035,29.334,1kp8 b ,1kp8,1kp8 b 
1hbn, d ,3,543,3.383,0.043,26.05,1hbn d ,1hbn,1hbn d 
1h54, a ,3,752,3.655,0.044,27.369,1h54 a ,1h54,1h54 a 
2o1w, b ,3,469,2.417,0.027,29.915,2o1w b ,2o1w,2o1w b 
1qzf, c ,3,519,2.725,0.031,75.685,1qzf c ,1qzf,1qzf c 
3dk9, a ,3,480,1.83,0.04,24.712,3dk9 a ,3dk9,3dk9 a 
1sly, a ,3,618,2.458,0.026,30.477,1sly a ,1sly,1sly a 
1ikq, a ,3,606,2.573,0.042,26.429,1ikq a ,1ikq,1ikq a 
3d6z, a ,3,277,0.993,0.012,31.916,3d6z a ,3d6z,3d6z a 
1exj, a ,3,275,0.992,0.012,34.869,1exj a ,1exj,1exj a 
1u4q, a ,3,323,2.212,0.005,44.861,1u4q a ,1u4q,1u4q a 
1zja, a ,3,568,5.77,0.051,23.259,1zja a ,1zja,1zja a 
1xi8, a ,3,269,2.354,0.037,20.829,1xi8 a ,1xi8,1xi8 a 
3gku, a ,3,199,5.219,0.014,27.745,3gku a ,3gku,3gku a 
2o36, a ,3,654,6.034,0.04,27.347,2o36 a ,2o36,2o36 a 
2r9r, h ,3,363,0.432,0.013,42.98,2r9r h ,2r9r,2r9r h 
1gm7, b ,3,580,2.278,0.038,26.263,1gm7 b ,1gm7,1gm7 b 
1kl7, a ,3,503,5.389,0.052,22.841,1kl7 a ,1kl7,1kl7 a 
1e8c, a ,3,482,3.48,0.041,26.636,1e8c a ,1e8c,1e8c a 
2ptr, b ,3,456,3.284,0.021,31.025,2ptr b ,2ptr,2ptr b 
1sr8, a ,3,282,3.339,0.041,21.132,1sr8 a ,1sr8,1sr8 a 
3ckc, a ,3,500,5.938,0.053,22.062,3ckc a ,3ckc,3ckc a 
3dt4, a ,3,635,3.524,0.051,24.956,3dt4 a ,3dt4,3dt4 a 
1sx3, a ,3,525,2.644,0.035,29.101,1sx3 a ,1sx3,1sx3 a 
1h5w, a ,3,249,3.56,0.014,31.862,1h5w a ,1h5w,1h5w a 
3lnm, b ,3,389,0.202,0.013,36.805,3lnm b ,3lnm,3lnm b 
1vq8, b ,3,337,1.461,0.032,32.248,1vq8 b ,1vq8,1vq8 b 
1d4v, a ,3,117,2.885,0.014,24.786,1d4v a ,1d4v,1d4v a 
1c4z, a ,3,350,4.344,0.03,26.452,1c4z a ,1c4z,1c4z a 
1zvr, a ,3,514,4.44,0.042,25.999,1zvr a ,1zvr,1zvr a 
2re3, a ,3,186,4.971,0.039,18.843,2re3 a ,2re3,2re3 a 
3kfl, a ,3,535,2.664,0.037,26.469,3kfl a ,3kfl,3kfl a 
3git, a ,3,422,3.311,0.049,24.943,3git a ,3git,3git a 
1sox, a ,3,463,5.927,0.044,25.262,1sox a ,1sox,1sox a 
1h6w, a ,3,151,0.67,0.005,35.527,1h6w a ,1h6w,1h6w a 
1ewr, a ,3,440,4.645,0.035,37.105,1ewr a ,1ewr,1ewr a 
3ozu, a ,3,409,3.522,0.044,22.445,3ozu a ,3ozu,3ozu a 
1woy, a ,3,500,3.85,0.032,29.61,1woy a ,1woy,1woy a 
1re3, c ,3,288,0.261,0.026,28.787,1re3 c ,1re3,1re3 c 
1q9i, a ,3,568,5.224,0.048,25.7,1q9i a ,1q9i,1q9i a 
1re3, f ,3,291,0.259,0.023,37.939,1re3 f ,1re3,1re3 f 
1f0l, a ,3,531,4.575,0.041,25.511,1f0l a ,1f0l,1f0l a 
1dde, a ,3,310,4.677,0.035,23.005,1dde a ,1dde,1dde a 
3a9s, a ,3,589,2.978,0.043,25.738,3a9s a ,3a9s,3a9s a 
2w8h, c ,3,323,4.04,0.015,31.569,2w8h c ,2w8h,2w8h c 
1vpr, a ,3,344,5.469,0.053,21.137,1vpr a ,1vpr,1vpr a 
1s3e, b ,3,494,5.258,0.049,26.693,1s3e b ,1s3e,1s3e b 
1z5b, a ,3,466,3.007,0.038,28.714,1z5b a ,1z5b,1z5b a 
1r0v, a ,3,244,3.556,0.032,21.613,1r0v a ,1r0v,1r0v a 
3bf0, b ,3,474,3.417,0.034,26.282,3bf0 b ,3bf0,3bf0 b 
3git, e ,3,421,3.44,0.049,23.018,3git e ,3git,3git e 
3hn7, a ,3,488,4.066,0.05,22.921,3hn7 a ,3hn7,3hn7 a 
1e3a, b ,3,562,2.445,0.038,26.059,1e3a b ,1e3a,1e3a b 
1n60, c ,3,286,6.014,0.051,27.673,1n60 c ,1n60,1n60 c 
2hox, c ,3,428,5.49,0.044,23.485,2hox c ,2hox,2hox c 
1mur, a ,3,455,3.557,0.038,25.91,1mur a ,1mur,1mur a 
1okg, a ,3,347,2.778,0.037,22.647,1okg a ,1okg,1okg a 
3ecp, a ,3,460,3.474,0.038,24.886,3ecp a ,3ecp,3ecp a 
3ozw, a ,3,403,3.475,0.043,22.762,3ozw a ,3ozw,3ozw a 
2y1e, a ,3,374,4.032,0.053,20.495,2y1e a ,2y1e,2y1e a 
1fcd, a ,3,401,2.622,0.048,21.543,1fcd a ,1fcd,1fcd a 
1mu5, a ,3,460,4.489,0.038,25.795,1mu5 a ,1mu5,1mu5 a 
2x1l, a ,3,511,4.421,0.034,26.841,2x1l a ,2x1l,2x1l a 
2b7r, a ,3,568,5.146,0.046,26.08,2b7r a ,2b7r,2b7r a 
1r0v, d ,3,243,3.68,0.032,22.499,1r0v d ,1r0v,1r0v d 
3ozw, b ,3,405,3.369,0.043,22.372,3ozw b ,3ozw,3ozw b 
2gno, a ,3,300,1.751,0.032,23.185,2gno a ,2gno,2gno a 
1ldk, a ,3,358,2.63,0.013,34.316,1ldk a ,1ldk,1ldk a 
2ptq, a ,3,459,3.209,0.021,31.284,2ptq a ,2ptq,2ptq a 
1h41, a ,3,700,6.863,0.046,26.198,1h41 a ,1h41,1h41 a 
1xsz, a ,3,384,3.114,0.042,22.883,1xsz a ,1xsz,1xsz a 
1iwe, b ,3,431,5.664,0.049,22.486,1iwe b ,1iwe,1iwe b 
1ltl, a ,3,239,6.904,0.038,21.56,1ltl a ,1ltl,1ltl a 
3fsy, d ,3,312,4.17,0.036,23.531,3fsy d ,3fsy,3fsy d 
1z1b, b ,3,349,2.96,0.015,33.547,1z1b b ,1z1b,1z1b b 
3glm, a ,3,562,2.484,0.042,25.535,3glm a ,3glm,3glm a 
1fbw, a ,3,629,5.787,0.055,26.194,1fbw a ,1fbw,1fbw a 
2p0m, b ,3,662,4.457,0.038,37.938,2p0m b ,2p0m,2p0m b 
3cdd, f ,3,323,7.576,0.033,24.835,3cdd f ,3cdd,3cdd f 
6gep, a ,3,457,5.056,0.054,22.401,6gep a ,6gep,6gep a 
1l1a, a ,3,455,3.557,0.037,26.047,1l1a a ,1l1a,1l1a a 
1olz, a ,3,621,4.091,0.033,29.035,1olz a ,1olz,1olz a 
1f00, i ,3,282,2.189,0.013,31.567,1f00 i ,1f00,1f00 i 
1ulk, a ,3,126,5.428,0.026,18.388,1ulk a ,1ulk,1ulk a 
1vde, a ,3,429,2.538,0.034,25.797,1vde a ,1vde,1vde a 
1zbt, a ,3,311,1.944,0.03,25.361,1zbt a ,1zbt,1zbt a 
1r8e, a ,3,275,0.998,0.012,31.718,1r8e a ,1r8e,1r8e a 
1vdk, b ,3,457,2.812,0.022,31.514,1vdk b ,1vdk,1vdk b 
1p49, a ,3,548,5.268,0.047,25.583,1p49 a ,1p49,1p49 a 
1u8v, a ,3,490,5.103,0.042,26.219,1u8v a ,1u8v,1u8v a 
1su7, a ,3,633,6.651,0.057,24.911,1su7 a ,1su7,1su7 a 
2qri, b ,3,398,2.523,0.035,23.787,2qri b ,2qri,2qri b 
3doa, a ,3,266,4.606,0.041,21.788,3doa a ,3doa,3doa a 
1hrd, b ,3,449,2.222,0.047,23.486,1hrd b ,1hrd,1hrd b 
1rpl, a ,3,241,5.995,0.034,20.537,1rpl a ,1rpl,1rpl a 
1sx3, c ,3,525,2.456,0.035,28.408,1sx3 c ,1sx3,1sx3 c 
4aop, a ,3,453,5.257,0.054,22.337,4aop a ,4aop,4aop a 
1fc9, a ,3,386,5.236,0.04,24.26,1fc9 a ,1fc9,1fc9 a 
1sez, b ,3,456,3.403,0.041,25.011,1sez b ,1sez,1sez b 
2hkj, a ,3,461,4.431,0.038,25.079,2hkj a ,2hkj,2hkj a 
3ozv, a ,3,403,3.448,0.043,22.746,3ozv a ,3ozv,3ozv a 
1c4z, c ,3,350,4.372,0.03,27.705,1c4z c ,1c4z,1c4z c 
3ial, b ,3,506,4.443,0.035,29.226,3ial b ,3ial,3ial b 
1cuk, a ,3,190,2.266,0.033,18.931,1cuk a ,1cuk,1cuk a 
1nxu, b ,3,318,4.7,0.046,20.4,1nxu b ,1nxu,1nxu b 
1xa6, a ,3,399,4.477,0.031,26.047,1xa6 a ,1xa6,1xa6 a 
1gal, a ,3,581,7.016,0.056,23.827,1gal a ,1gal,1gal a 
1y8a, a ,3,324,4.935,0.054,19.731,1y8a a ,1y8a,1y8a a 
1vde, b ,3,428,2.32,0.034,25.534,1vde b ,1vde,1vde b 
1b9m, a ,3,255,1.354,0.018,26.183,1b9m a ,1b9m,1b9m a 
1rwh, a ,3,755,4.586,0.042,28.391,1rwh a ,1rwh,1rwh a 
1pn0, b ,3,652,3.524,0.042,30.721,1pn0 b ,1pn0,1pn0 b 
2zyd, a ,3,464,3.019,0.037,25.494,2zyd a ,2zyd,2zyd a 
1mpg, a ,3,282,8.293,0.05,18.851,1mpg a ,1mpg,1mpg a 
1kj9, b ,3,387,4.663,0.05,20.99,1kj9 b ,1kj9,1kj9 b 
3g0q, a ,3,344,1.62,0.029,24.303,3g0q a ,3g0q,3g0q a 
1fcf, a ,3,387,4.896,0.039,24.714,1fcf a ,1fcf,1fcf a 
5req, b ,3,619,2.225,0.034,28.78,5req b ,5req,5req b 
1wp9, b ,3,477,1.322,0.024,29.63,1wp9 b ,1wp9,1wp9 b 
1qnf, a ,3,475,5.882,0.041,27.985,1qnf a ,1qnf,1qnf a 
1d5f, a ,3,350,3.808,0.03,28.325,1d5f a ,1d5f,1d5f a 
1kp8, c ,3,525,2.484,0.035,28.385,1kp8 c ,1kp8,1kp8 c 
3cj8, b ,3,213,1.73,0.024,23.514,3cj8 b ,3cj8,3cj8 b 
1gm9, b ,3,559,2.4,0.037,26.143,1gm9 b ,1gm9,1gm9 b 
2pw9, c ,3,221,7.879,0.045,19.195,2pw9 c ,2pw9,2pw9 c 
2axq, a ,3,445,3.442,0.038,24.477,2axq a ,2axq,2axq a 
1opl, b ,3,365,3.157,0.028,27.152,1opl b ,1opl,1opl b 
2im9, a ,3,307,8.466,0.05,19.604,2im9 a ,2im9,2im9 a 
1jxm, a ,3,264,2.106,0.037,21.758,1jxm a ,1jxm,1jxm a 
1ijg, a ,3,257,3.422,0.013,33.511,1ijg a ,1ijg,1ijg a 
2h12, c ,3,426,6.605,0.042,24.383,2h12 c ,2h12,2h12 c 
3dt4, c ,3,636,4.031,0.051,26.068,3dt4 c ,3dt4,3dt4 c 
1gdt, a ,3,183,1.466,0.012,27.204,1gdt a ,1gdt,1gdt a 
1zjb, a ,3,563,5.893,0.05,24.519,1zjb a ,1zjb,1zjb a 
1vq8, p ,3,143,1.386,0.005,39.966,1vq8 p ,1vq8,1vq8 p 
1h3f, b ,3,406,0.509,0.021,30.703,1h3f b ,1h3f,1h3f b 
1yqy, a ,3,514,4.357,0.039,25.349,1yqy a ,1yqy,1yqy a 
1b25, d ,3,611,6.162,0.062,25.17,1b25 d ,1b25,1b25 d 
1b4n, a ,3,611,6.218,0.062,27.636,1b4n a ,1b4n,1b4n a 
1pnk, b ,3,557,2.515,0.036,26.918,1pnk b ,1pnk,1pnk b 
1z5a, b ,3,460,2.848,0.039,25.937,1z5a b ,1z5a,1z5a b 
3d6y, a ,3,277,0.991,0.012,32.059,3d6y a ,3d6y,3d6y a 
3k75, e ,3,246,6.498,0.035,21.225,3k75 e ,3k75,3k75 e 
2hhp, a ,3,535,2.484,0.043,24.358,2hhp a ,2hhp,2hhp a 
1ytk, a ,3,389,4.673,0.033,27.456,1ytk a ,1ytk,1ytk a 
2fh1, c ,3,322,4.86,0.043,22.531,2fh1 c ,2fh1,2fh1 c 
3buw, b ,3,305,4.405,0.043,20.367,3buw b ,3buw,3buw b 
2jkb, a ,3,689,4.053,0.042,27.443,2jkb a ,2jkb,2jkb a 
1krh, a ,3,337,3.137,0.049,28.197,1krh a ,1krh,1krh a 
3git, f ,3,421,3.548,0.049,25.484,3git f ,3git,3git f 
1io1, a ,3,395,2.689,0.013,34.973,1io1 a ,1io1,1io1 a 
1tez, a ,3,474,5.028,0.042,24.447,1tez a ,1tez,1tez a 
3cj8, a ,3,216,2.144,0.024,23.524,3cj8 a ,3cj8,3cj8 a 
1ijg, b ,3,257,3.422,0.013,33.539,1ijg b ,1ijg,1ijg b 
1krh, b ,3,337,3.206,0.049,30.434,1krh b ,1krh,1krh b 
3dpl, c ,3,378,4.929,0.027,26.268,3dpl c ,3dpl,3dpl c 
1kj8, b ,3,384,4.993,0.05,20.998,1kj8 b ,1kj8,1kj8 b 
1ckm, b ,3,317,4.373,0.047,20.62,1ckm b ,1ckm,1ckm b 
1hrd, c ,3,449,2.214,0.046,23.116,1hrd c ,1hrd,1hrd c 
3do6, b ,3,543,4.876,0.051,24.683,3do6 b ,3do6,3do6 b 
2a79, b ,3,259,0,0.009,48.599,2a79 b ,2a79,2a79 b 
3bkb, a ,3,373,4.683,0.031,25.204,3bkb a ,3bkb,3bkb a 
3h9c, a ,3,544,4,0.032,27.51,3h9c a ,3h9c,3h9c a 
1e5q, b ,3,449,4.274,0.045,23.711,1e5q b ,1e5q,1e5q b 
1zr4, a ,3,183,1.524,0.014,25.59,1zr4 a ,1zr4,1zr4 a 
1td6, a ,3,286,4.373,0.044,22.742,1td6 a ,1td6,1td6 a 
2ck3, f ,3,469,3.16,0.038,27.389,2ck3 f ,2ck3,2ck3 f 
2hv2, c ,3,379,3.989,0.037,23.928,2hv2 c ,2hv2,2hv2 c 
1b4n, b ,3,611,6.159,0.062,26.603,1b4n b ,1b4n,1b4n b 
3bg2, a ,3,397,4.777,0.046,22.429,3bg2 a ,3bg2,3bg2 a 
1lon, a ,3,431,6.501,0.05,22.344,1lon a ,1lon,1lon a 
1nlt, a ,3,228,2.781,0.01,31.884,1nlt a ,1nlt,1nlt a 
2w8h, d ,3,323,4.04,0.015,31.908,2w8h d ,2w8h,2w8h d 
1ile, a ,3,821,2.785,0.025,34.509,1ile a ,1ile,1ile a 
1exi, a ,3,275,0.991,0.012,35.148,1exi a ,1exi,1exi a 
1vqp, a ,3,237,1.365,0.025,29.291,1vqp a ,1vqp,1vqp a 
1inp, a ,3,400,6.918,0.05,26.829,1inp a ,1inp,1inp a 
1gpe, a ,3,587,7.143,0.057,22.924,1gpe a ,1gpe,1gpe a 
1f0l, b ,3,536,4.718,0.042,26.438,1f0l b ,1f0l,1f0l b 
3dt2, a ,3,662,3.495,0.052,24.834,3dt2 a ,3dt2,3dt2 a 
1vqk, a ,3,237,1.362,0.025,29.316,1vqk a ,1vqk,1vqk a 
